,zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,cityid,countryid,zipcpde,units,airconditiontype,heatsystemtype,buildingquality,pools
32477,11917726,1.0,3,1.0,1269.0,7465.0,34078971,-118083248,1984.0,175810.0,54212.0,3101,96510.0,1.0,1.0,2.0,7.0,0.0
32478,11917956,1.0,2,1.0,916.0,6088.0,34073191,-118086441,1941.0,40750.0,54212.0,3101,96515.0,1.0,0.0,7.0,7.0,0.0
32479,11918155,2.0,3,2.0,1640.0,7666.0,34086378,-118088293,1942.0,175495.0,33837.0,3101,96515.0,1.0,0.0,7.0,7.0,0.0
32480,11918277,2.0,3,2.0,1714.0,8217.0,34082503,-118088163,1947.0,65033.0,33837.0,3101,96515.0,1.0,0.0,2.0,7.0,0.0
32481,11918490,1.0,1,1.0,785.0,7503.0,34088401,-118086024,1925.0,289210.0,54212.0,3101,96510.0,1.0,0.0,7.0,7.0,0.0
32482,11918521,2.0,4,2.0,1856.0,7420.0,34087338,-118085322,1945.0,548854.0,54212.0,3101,96510.0,1.0,1.0,2.0,7.0,0.0
32483,11918544,1.0,2,1.0,796.0,7312.0,34085831,-118085307,1937.0,170001.0,54212.0,3101,96510.0,1.0,0.0,7.0,7.0,0.0
32484,11918712,3.0,6,3.0,2791.0,7552.0,34081038,-118085143,1977.0,454838.0,33837.0,3101,96515.0,3.0,1.0,2.0,7.0,0.0
32485,11918825,3.0,3,3.0,1741.0,57008.0,34083889,-118081778,1981.0,184563.0,54212.0,3101,96510.0,1.0,1.0,2.0,4.0,1.0
32486,11919023,2.0,3,2.0,1534.0,14822.0,34099501,-118085321,1922.0,53996.0,33837.0,3101,96515.0,1.0,0.0,7.0,7.0,0.0
32487,11919046,1.0,2,1.0,782.0,5464.0,34100282,-118084488,1949.0,131796.0,33837.0,3101,96515.0,1.0,0.0,7.0,7.0,0.0
32488,11919115,1.0,2,1.0,895.0,6901.0,34097905,-118083878,1949.0,660000.0,33837.0,3101,96515.0,1.0,0.0,7.0,7.0,0.0
32489,11919161,1.0,1,1.0,886.0,10635.0,34095444,-118083249,1930.0,116931.0,33837.0,3101,96515.0,1.0,0.0,2.0,7.0,0.0
32490,11919736,2.0,3,2.0,2003.0,8702.0,34110220,-118084345,1938.0,401198.0,33837.0,3101,96514.0,1.0,1.0,2.0,7.0,0.0
32491,11920112,1.0,2,1.0,1030.0,6882.0,34104938,-118088005,1940.0,382521.0,33837.0,3101,96514.0,1.0,0.0,7.0,7.0,0.0
32492,11920135,2.0,3,2.0,1119.0,30183.0,34104200,-118089000,1980.0,153936.0,33837.0,3101,96514.0,1.0,1.0,2.0,7.0,0.0
32493,11920417,2.0,2,2.0,1556.0,9911.0,34118628,-118086218,1950.0,664000.0,33837.0,3101,96514.0,1.0,0.0,2.0,7.0,0.0
32494,11920517,2.0,2,2.0,1315.0,6380.0,34116201,-118083959,1947.0,291597.0,33837.0,3101,96514.0,1.0,0.0,7.0,7.0,1.0
32495,11920640,2.0,3,2.0,1850.0,6725.0,34113718,-118088221,1959.0,610046.0,33837.0,3101,96514.0,1.0,0.0,2.0,4.0,0.0
32496,11920939,1.0,3,1.0,1177.0,7138.0,34127055,-118078639,1924.0,76646.0,33837.0,3101,96514.0,1.0,0.0,7.0,7.0,0.0
32497,11921292,2.0,3,2.0,1518.0,8439.0,34120923,-118088437,1950.0,140933.0,33837.0,3101,96514.0,1.0,0.0,2.0,7.0,0.0
32498,11921392,3.0,3,3.0,1817.0,10465.0,34123927,-118086456,1952.0,321827.0,33837.0,3101,96514.0,1.0,0.0,2.0,4.0,0.0
32499,11921607,2.0,3,2.0,2115.0,14085.0,34135433,-118092738,1975.0,1120233.0,47019.0,3101,96295.0,1.0,1.0,2.0,4.0,1.0
32500,11921806,2.0,4,2.0,2014.0,6941.0,34131507,-118084177,1948.0,1427971.0,114834.0,3101,96295.0,1.0,1.0,2.0,7.0,1.0
32501,11922059,3.0,2,3.0,1866.0,197781.0,34129125,-118085388,1974.0,813000.0,114834.0,3101,96295.0,1.0,1.0,2.0,4.0,1.0
32504,11922250,1.0,2,1.0,1560.0,13834.0,34134291,-118070956,1923.0,404610.0,114834.0,3101,96295.0,1.0,0.0,7.0,7.0,0.0
32505,11922487,1.0,3,1.0,1412.0,16975.0,34137739,-118067082,1946.0,753872.0,50749.0,3101,96295.0,1.0,0.0,7.0,7.0,1.0
32506,11922625,2.0,3,2.0,1184.0,5886.0,34128189,-118073832,1954.0,53191.0,33837.0,3101,96514.0,1.0,0.0,2.0,7.0,0.0
32507,11922686,2.0,3,2.0,2646.0,14435.0,34127480,-118077752,1957.0,98485.0,33837.0,3101,96514.0,1.0,0.0,2.0,4.0,0.0
32508,11923184,3.0,2,3.0,1338.0,23383.0,34126000,-118067000,1979.0,255757.0,50749.0,3101,96268.0,1.0,1.0,2.0,4.0,0.0
32509,11923337,3.0,5,3.0,1903.0,27473.0,34126589,-118070875,1984.0,281922.0,33837.0,3101,96514.0,1.0,1.0,2.0,4.0,0.0
32510,11923520,3.0,3,3.0,2267.0,16307.0,34127000,-118065000,1993.0,372358.0,50749.0,3101,96268.0,1.0,1.0,2.0,4.0,0.0
32511,11923617,3.0,3,3.0,2010.0,18831.0,34128700,-118066000,2001.0,424392.0,50749.0,3101,96268.0,1.0,1.0,2.0,4.0,0.0
32512,11923718,2.0,3,2.0,1198.0,21768.0,34130000,-118071000,1963.0,183670.0,33837.0,3101,96514.0,1.0,1.0,2.0,7.0,0.0
32513,11924193,2.0,3,2.0,1259.0,5033.0,34116279,-118082065,1946.0,550902.0,33837.0,3101,96514.0,1.0,0.0,7.0,7.0,0.0
32514,11924943,3.0,3,3.0,2105.0,4941.0,34120742,-118066003,1987.0,398139.0,50749.0,3101,96268.0,1.0,1.0,2.0,4.0,0.0
32515,11925250,1.0,2,1.0,1146.0,7740.0,34116241,-118064341,1949.0,586300.0,14111.0,3101,96517.0,1.0,0.0,2.0,7.0,0.0
32516,11925680,2.0,2,2.0,1273.0,36492.0,34124400,-118062000,1976.0,118585.0,50749.0,3101,96268.0,1.0,1.0,2.0,4.0,0.0
32517,11925841,2.0,4,2.0,1607.0,10161.0,34121378,-118062202,1938.0,720000.0,50749.0,3101,96268.0,1.0,0.0,7.0,7.0,1.0
32518,11926700,3.0,3,3.0,1883.0,38718.0,34122400,-118058000,1986.0,659491.0,50749.0,3101,96268.0,1.0,1.0,2.0,4.0,0.0
32519,11927367,2.0,2,2.0,946.0,4876.0,34106658,-118074145,1958.0,572208.0,14111.0,3101,96517.0,1.0,0.0,7.0,7.0,0.0
32520,11927857,3.0,3,3.0,1527.0,24573.0,34113585,-118059664,1985.0,229461.0,14111.0,3101,96517.0,1.0,1.0,2.0,7.0,0.0
32521,11928018,2.0,2,2.0,1255.0,39952.0,34113809,-118058077,1979.0,483311.0,14111.0,3101,96517.0,1.0,1.0,2.0,4.0,0.0
32522,11928164,2.0,3,2.0,1564.0,6074.0,34111384,-118056170,1929.0,353400.0,14111.0,3101,96517.0,1.0,0.0,7.0,7.0,0.0
32523,11928187,2.0,3,2.0,1307.0,9499.0,34110300,-118055203,1940.0,173646.0,14111.0,3101,96517.0,1.0,1.0,2.0,4.0,0.0
32524,11928379,4.0,4,4.0,2562.0,9052.0,34113133,-118081602,1948.0,184547.0,33837.0,3101,96514.0,1.0,1.0,2.0,4.0,0.0
32525,11928578,3.0,4,3.0,2086.0,5746.0,34108568,-118077866,1966.0,295746.0,33837.0,3101,96514.0,1.0,0.0,2.0,4.0,1.0
32526,11928601,2.0,2,2.0,1543.0,9391.0,34112477,-118076825,1947.0,538225.0,14111.0,3101,96514.0,1.0,1.0,2.0,7.0,0.0
32527,11928870,3.0,4,3.0,2494.0,7176.0,34109103,-118081581,2003.0,707174.0,33837.0,3101,96514.0,1.0,1.0,2.0,4.0,0.0
32528,11928916,2.0,3,2.0,1720.0,5830.0,34106528,-118082625,1929.0,213555.0,33837.0,3101,96514.0,2.0,0.0,2.0,7.0,0.0
32529,11929046,2.0,3,2.0,1552.0,5646.0,34105866,-118078668,1973.0,338018.0,33837.0,3101,96514.0,1.0,1.0,2.0,7.0,0.0
32530,11929161,3.0,3,3.0,1338.0,18515.0,34104500,-118080000,1986.0,177849.0,33837.0,3101,96514.0,1.0,1.0,2.0,7.0,0.0
32531,11929913,1.0,3,1.0,1252.0,6677.0,34099350,-118082506,1925.0,44830.0,33837.0,3101,96515.0,1.0,0.0,7.0,7.0,0.0
32532,11930151,1.0,2,1.0,1322.0,4855.0,34096256,-118068028,1955.0,554000.0,14111.0,3101,96517.0,1.0,0.0,7.0,7.0,0.0
32533,11930822,3.0,6,3.0,2552.0,14372.0,34096278,-118075214,1952.0,131330.0,33837.0,3101,96515.0,3.0,1.0,2.0,7.0,0.0
32534,11930983,2.0,3,2.0,1136.0,6235.0,34094461,-118080300,1961.0,234053.0,33837.0,3101,96515.0,1.0,0.0,2.0,7.0,0.0
32535,11931083,2.0,3,2.0,1338.0,5984.0,34098185,-118079296,1949.0,127912.0,33837.0,3101,96515.0,1.0,0.0,7.0,7.0,0.0
32536,11931213,2.0,2,2.0,1020.0,14465.0,34090400,-118089000,1979.0,156710.0,33837.0,3101,96515.0,1.0,1.0,2.0,7.0,0.0
32537,11931351,1.0,2,1.0,848.0,5630.0,34091317,-118082367,1949.0,202618.0,54212.0,3101,96510.0,1.0,0.0,7.0,7.0,0.0
32538,11931404,2.0,3,2.0,1170.0,6053.0,34091197,-118080268,1961.0,426230.0,54212.0,3101,96510.0,1.0,0.0,7.0,7.0,0.0
32539,11931679,3.0,4,3.0,1751.0,6601.0,34090635,-118075060,1983.0,334432.0,54212.0,3101,96510.0,1.0,1.0,2.0,4.0,0.0
32540,11931702,2.0,3,2.0,1528.0,6472.0,34089178,-118075569,1964.0,557000.0,54212.0,3101,96510.0,1.0,0.0,2.0,7.0,0.0
32541,11932039,2.0,3,2.0,1266.0,5170.0,34073424,-118077964,1947.0,232651.0,54212.0,3101,96510.0,1.0,1.0,2.0,7.0,0.0
32542,11932185,1.0,2,1.0,973.0,7510.0,34077970,-118078556,1941.0,470000.0,54212.0,3101,96510.0,1.0,0.0,7.0,7.0,0.0
32543,11932528,3.0,4,3.0,2522.0,7961.0,34086803,-118079761,1940.0,652000.0,54212.0,3101,96510.0,1.0,1.0,2.0,7.0,0.0
32544,11932574,4.0,4,4.0,2416.0,6984.0,34084894,-118080341,1926.0,635000.0,54212.0,3101,96510.0,1.0,1.0,2.0,7.0,0.0
32545,11932697,2.0,3,2.0,1638.0,11378.0,34084410,-118079128,1925.0,240864.0,54212.0,3101,96510.0,2.0,1.0,2.0,7.0,0.0
32546,11933093,1.0,2,1.0,974.0,8256.0,34082697,-118069522,1938.0,467000.0,54212.0,3101,96510.0,1.0,0.0,7.0,7.0,0.0
32547,11933291,2.0,2,2.0,1269.0,16131.0,34081264,-118279278,1980.0,409842.0,12447.0,3101,96007.0,1.0,1.0,2.0,4.0,0.0
32548,11933375,1.0,3,1.0,1154.0,5214.0,34079570,-118282704,1911.0,240402.0,12447.0,3101,96007.0,1.0,0.0,7.0,7.0,0.0
32549,11934398,2.0,4,2.0,1605.0,3001.0,34076443,-118265832,1901.0,615349.0,12447.0,3101,96007.0,1.0,0.0,7.0,7.0,0.0
32550,11934421,3.0,5,3.0,1812.0,5045.0,34076875,-118266936,1906.0,471448.0,12447.0,3101,96007.0,3.0,0.0,2.0,7.0,0.0
32551,11934657,3.0,3,3.0,1704.0,5196.0,34073874,-118266208,1905.0,747500.0,12447.0,3101,96007.0,2.0,0.0,2.0,7.0,0.0
32552,11934862,1.0,1,1.0,576.0,1799.0,34073082,-118262344,1921.0,45230.0,12447.0,3101,96007.0,1.0,0.0,7.0,7.0,0.0
32553,11935250,2.0,2,2.0,1024.0,6458.0,34075420,-118254191,1922.0,777733.0,12447.0,3101,96007.0,2.0,0.0,2.0,7.0,0.0
32554,11935479,5.0,8,5.0,4458.0,7436.0,34072490,-118253793,1906.0,248791.0,12447.0,3101,96007.0,4.0,0.0,2.0,7.0,0.0
32555,11935701,2.0,4,2.0,1912.0,6309.0,34070383,-118251503,1908.0,406707.0,12447.0,3101,96007.0,2.0,0.0,2.0,7.0,0.0
32556,11935807,4.0,4,4.0,3456.0,7441.0,34068401,-118249939,1916.0,364671.0,12447.0,3101,96007.0,4.0,0.0,2.0,7.0,0.0
32557,11935883,8.0,9,8.0,4667.0,4700.0,34066134,-118251278,1970.0,137243.0,12447.0,3101,95993.0,4.0,0.0,2.0,7.0,0.0
32558,11936399,3.0,2,3.0,1392.0,38686.0,34070932,-118246721,1991.0,206687.0,12447.0,3101,96007.0,1.0,1.0,2.0,4.0,0.0
32559,11936422,4.0,4,4.0,3478.0,4026.0,34068428,-118247152,1924.0,619912.0,12447.0,3101,95993.0,4.0,0.0,2.0,7.0,0.0
32560,11936498,3.0,3,3.0,1356.0,50735.0,34068500,-118244000,1990.0,235399.0,12447.0,3101,95993.0,1.0,1.0,2.0,4.0,0.0
32562,11939294,4.0,6,4.0,3328.0,11144.0,34079719,-118252834,1905.0,96850.0,12447.0,3101,96007.0,4.0,0.0,2.0,7.0,0.0
32563,11939431,1.0,2,1.0,900.0,3415.0,34080002,-118258564,1922.0,202958.0,12447.0,3101,96007.0,1.0,0.0,2.0,7.0,0.0
32564,11939545,1.0,2,1.0,822.0,2127.0,34079538,-118254184,1926.0,38302.0,12447.0,3101,96007.0,1.0,0.0,2.0,7.0,0.0
32565,11939606,2.0,3,2.0,1700.0,4373.0,34076949,-118253751,1923.0,522550.0,12447.0,3101,96007.0,2.0,0.0,2.0,7.0,0.0
32566,11939765,3.0,3,3.0,1743.0,70147.0,34087714,-118255850,1991.0,237577.0,12447.0,3101,96007.0,1.0,1.0,2.0,4.0,0.0
32567,11939872,2.0,3,2.0,1530.0,5378.0,34091656,-118253150,1922.0,218473.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32568,11939895,3.0,3,3.0,2018.0,7495.0,34092095,-118251024,2002.0,336462.0,12447.0,3101,96007.0,1.0,0.0,2.0,4.0,0.0
32569,11940537,1.0,1,1.0,806.0,2626.0,34085955,-118249836,1915.0,195632.0,12447.0,3101,96007.0,1.0,0.0,7.0,7.0,0.0
32570,11940812,2.0,3,2.0,2316.0,17997.0,34095300,-118259462,1951.0,436000.0,12447.0,3101,96020.0,1.0,1.0,2.0,4.0,1.0
32571,11940835,3.0,3,3.0,2155.0,7268.0,34096408,-118259850,1951.0,130912.0,12447.0,3101,96020.0,2.0,0.0,2.0,4.0,0.0
32572,11941079,2.0,3,2.0,1751.0,7493.0,34091745,-118259116,1919.0,207225.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32573,11941889,3.0,4,3.0,2496.0,9427.0,34088368,-118263774,1983.0,771393.0,12447.0,3101,96007.0,1.0,1.0,2.0,4.0,1.0
32574,11942178,2.0,3,2.0,1841.0,9161.0,34086268,-118266201,1932.0,284758.0,12447.0,3101,96007.0,1.0,0.0,2.0,4.0,0.0
32575,11942393,2.0,2,2.0,1200.0,5267.0,34083102,-118267552,1921.0,618279.0,12447.0,3101,96007.0,2.0,0.0,2.0,7.0,0.0
32576,11942493,2.0,3,2.0,1832.0,4999.0,34082327,-118265773,1921.0,284314.0,12447.0,3101,96007.0,1.0,1.0,2.0,7.0,0.0
32577,11942631,2.0,7,2.0,3495.0,7741.0,34079888,-118262834,1909.0,522395.0,12447.0,3101,96007.0,1.0,0.0,2.0,7.0,0.0
32578,11942654,3.0,3,3.0,1542.0,2236.0,34080932,-118261311,1908.0,408127.0,12447.0,3101,96007.0,2.0,0.0,2.0,7.0,0.0
32579,11943183,5.0,4,5.0,2486.0,4578.0,34085718,-118269310,1923.0,1096478.0,12447.0,3101,96007.0,4.0,0.0,2.0,7.0,0.0
32580,11944082,1.0,2,1.0,1944.0,5514.0,34087657,-118278999,1917.0,45443.0,12447.0,3101,96007.0,1.0,0.0,7.0,7.0,0.0
32581,11944219,3.0,2,3.0,1735.0,3384.0,34084148,-118278950,1927.0,289533.0,12447.0,3101,96007.0,1.0,1.0,2.0,4.0,0.0
32582,11944409,2.0,3,2.0,1434.0,4743.0,34085635,-118276405,1984.0,243607.0,12447.0,3101,96007.0,1.0,1.0,2.0,4.0,0.0
32583,11944963,2.0,2,2.0,1700.0,7500.0,34093401,-118274256,1926.0,300517.0,12447.0,3101,96007.0,2.0,0.0,2.0,7.0,0.0
32584,11945192,3.0,5,3.0,2779.0,6751.0,34093050,-118272892,1921.0,266681.0,12447.0,3101,96007.0,1.0,0.0,7.0,7.0,1.0
32585,11945376,8.0,8,8.0,4752.0,5384.0,34101528,-118279282,1964.0,674841.0,12447.0,3101,96008.0,4.0,0.0,2.0,7.0,0.0
32586,11945422,2.0,2,2.0,1311.0,9449.0,34101184,-118277416,1938.0,123484.0,12447.0,3101,96008.0,1.0,0.0,7.0,7.0,0.0
32587,11945590,1.0,2,1.0,584.0,2575.0,34098287,-118275099,1923.0,352962.0,12447.0,3101,96008.0,1.0,0.0,7.0,7.0,0.0
32588,11945743,1.0,2,1.0,2123.0,4491.0,34099794,-118281740,1923.0,142913.0,12447.0,3101,96008.0,1.0,0.0,7.0,7.0,0.0
32589,11946079,2.0,2,2.0,1010.0,4744.0,34098453,-118272489,1939.0,277912.0,12447.0,3101,96020.0,2.0,0.0,2.0,7.0,0.0
32590,11946393,2.0,3,2.0,3568.0,12111.0,34096277,-118269554,1980.0,1350067.0,12447.0,3101,96020.0,1.0,1.0,2.0,4.0,1.0
32591,11946416,2.0,3,2.0,2099.0,4852.0,34096671,-118268562,1929.0,1167619.0,12447.0,3101,96020.0,1.0,0.0,2.0,4.0,0.0
32592,11947374,1.0,3,1.0,1821.0,5262.0,34101293,-118268424,1927.0,111025.0,12447.0,3101,96020.0,1.0,0.0,2.0,7.0,0.0
32593,11947397,2.0,4,2.0,1506.0,3232.0,34098639,-118269828,1927.0,80737.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32594,11947795,1.0,2,1.0,1520.0,5289.0,34102357,-118276366,1939.0,294916.0,12447.0,3101,96008.0,1.0,0.0,2.0,7.0,0.0
32595,11948222,2.0,4,2.0,2524.0,9331.0,34111609,-118277615,1937.0,532845.0,12447.0,3101,96008.0,2.0,0.0,2.0,7.0,0.0
32596,11948573,1.0,1,1.0,880.0,43537.0,34110400,-118266000,1973.0,140122.0,12447.0,3101,96020.0,1.0,1.0,2.0,7.0,1.0
32597,11948755,2.0,3,2.0,2141.0,10131.0,34106820,-118265084,1923.0,414320.0,12447.0,3101,96020.0,1.0,0.0,2.0,7.0,0.0
32598,11949305,1.0,3,1.0,1011.0,5195.0,34122295,-118263391,1927.0,193024.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32599,11949351,3.0,4,3.0,3126.0,5197.0,34123098,-118264058,1924.0,478181.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32600,11949749,6.0,5,6.0,2658.0,5198.0,34117391,-118263653,1922.0,379310.0,12447.0,3101,96020.0,1.0,1.0,2.0,4.0,0.0
32601,11949772,1.0,2,1.0,905.0,5200.0,34116346,-118265012,1930.0,530388.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32602,11949895,2.0,3,2.0,1308.0,7062.0,34117974,-118266227,1926.0,548678.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32603,11949918,1.0,2,1.0,1024.0,5820.0,34119682,-118266511,1926.0,491058.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32604,11950184,2.0,3,2.0,1164.0,5396.0,34113195,-118248096,1924.0,176037.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32605,11950276,3.0,4,3.0,1658.0,6074.0,34115058,-118251779,1928.0,288848.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32606,11950735,4.0,4,4.0,3294.0,6752.0,34114927,-118256177,2011.0,498569.0,12447.0,3101,96020.0,1.0,1.0,2.0,4.0,0.0
32607,11951156,1.0,2,1.0,892.0,8099.0,34112351,-118256836,1924.0,584211.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32608,11951325,4.0,5,4.0,2700.0,5401.0,34115205,-118261604,1927.0,400314.0,12447.0,3101,96020.0,1.0,1.0,2.0,7.0,0.0
32609,11951811,2.0,3,2.0,1536.0,4476.0,34103946,-118254501,1923.0,123761.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32610,11952025,1.0,2,1.0,1577.0,7296.0,34107897,-118260247,1936.0,786689.0,12447.0,3101,96020.0,1.0,0.0,2.0,4.0,0.0
32611,11952298,2.0,3,2.0,1532.0,8937.0,34104403,-118260301,1932.0,354789.0,12447.0,3101,96020.0,1.0,0.0,2.0,4.0,0.0
32612,11952413,1.0,2,1.0,1329.0,9378.0,34104098,-118261212,1931.0,88282.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32613,11952513,2.0,3,2.0,1661.0,6999.0,34104513,-118264815,1937.0,493060.0,12447.0,3101,96020.0,1.0,0.0,2.0,7.0,0.0
32614,11952613,3.0,4,3.0,2180.0,3048.0,34101793,-118265839,1938.0,801345.0,12447.0,3101,96020.0,1.0,1.0,2.0,4.0,0.0
32615,11952697,1.0,2,1.0,1505.0,5392.0,34099313,-118257543,1958.0,639601.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32616,11952781,2.0,4,2.0,1368.0,13962.0,34097542,-118256566,1950.0,128266.0,12447.0,3101,96020.0,1.0,0.0,2.0,4.0,1.0
32617,11953064,4.0,4,4.0,2634.0,5622.0,34098838,-118254160,1963.0,273685.0,12447.0,3101,96020.0,2.0,0.0,2.0,7.0,0.0
32618,11953148,1.0,2,1.0,1132.0,2794.0,34101605,-118252135,1938.0,235397.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32619,11953224,1.0,2,1.0,1140.0,7427.0,34100118,-118251461,1929.0,634233.0,12447.0,3101,96020.0,1.0,0.0,2.0,7.0,0.0
32620,11953611,1.0,2,1.0,603.0,5192.0,34101565,-118246051,1926.0,30825.0,12447.0,3101,96020.0,1.0,0.0,7.0,7.0,0.0
32621,11954114,1.0,2,1.0,826.0,7499.0,34092277,-118249579,1901.0,520200.0,12447.0,3101,96007.0,1.0,0.0,7.0,7.0,0.0
32622,11954137,4.0,4,4.0,2380.0,6681.0,34092124,-118248250,1914.0,47280.0,12447.0,3101,96007.0,3.0,0.0,2.0,7.0,0.0
32623,11954290,2.0,4,2.0,1474.0,5980.0,34091949,-118247013,1950.0,297892.0,12447.0,3101,96007.0,1.0,0.0,2.0,7.0,0.0
32624,11954660,1.0,2,1.0,698.0,4600.0,34094128,-118238246,1923.0,276333.0,12447.0,3101,96012.0,1.0,0.0,7.0,7.0,0.0
32625,11954827,1.0,2,1.0,1043.0,5100.0,34086185,-118228685,1922.0,295741.0,12447.0,3101,96012.0,1.0,0.0,7.0,7.0,0.0
32626,11955034,3.0,6,3.0,2472.0,4600.0,34092373,-118234509,1922.0,473196.0,12447.0,3101,96012.0,3.0,0.0,2.0,7.0,0.0
32627,11955593,2.0,3,2.0,1180.0,5424.0,34088507,-118216505,1967.0,367357.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32628,11956439,1.0,2,1.0,733.0,2298.0,34090618,-118208461,1921.0,45185.0,12447.0,3101,96012.0,1.0,0.0,7.0,7.0,0.0
32629,11956485,3.0,3,3.0,2028.0,7061.0,34088580,-118209180,1905.0,192802.0,12447.0,3101,96012.0,3.0,0.0,2.0,7.0,0.0
32630,11956930,1.0,2,1.0,971.0,7211.0,34095115,-118220145,1936.0,301260.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32631,11957209,1.0,3,1.0,2280.0,7524.0,34089418,-118217535,1906.0,40481.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32632,11957232,1.0,2,1.0,898.0,6135.0,34089786,-118218482,1923.0,382515.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32633,11957535,1.0,1,1.0,792.0,3999.0,34092012,-118225921,1903.0,180176.0,12447.0,3101,96046.0,1.0,0.0,2.0,7.0,0.0
32634,11957558,1.0,2,1.0,923.0,4006.0,34091663,-118224505,1909.0,427000.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32635,11957650,2.0,3,2.0,1060.0,4000.0,34089864,-118225286,1920.0,104140.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32636,11957673,2.0,2,2.0,1104.0,3999.0,34090575,-118224069,1924.0,220172.0,12447.0,3101,96046.0,2.0,0.0,2.0,7.0,0.0
32637,11958214,2.0,3,2.0,1512.0,8256.0,34099785,-118223576,1958.0,182576.0,12447.0,3101,96046.0,1.0,0.0,2.0,7.0,1.0
32638,11958336,2.0,3,2.0,1108.0,4727.0,34096462,-118221807,1923.0,131157.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32639,11958555,1.0,2,1.0,794.0,3901.0,34096007,-118222625,1924.0,345291.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32640,11958976,1.0,1,1.0,484.0,6996.0,34104197,-118229513,1922.0,35038.0,12447.0,3101,96046.0,1.0,0.0,2.0,7.0,0.0
32641,11959022,2.0,2,2.0,1263.0,5095.0,34102969,-118232548,1956.0,382729.0,12447.0,3101,96046.0,2.0,0.0,2.0,7.0,0.0
32642,11959785,2.0,4,2.0,1996.0,6180.0,34104811,-118231700,1921.0,499790.0,12447.0,3101,96046.0,2.0,0.0,2.0,7.0,0.0
32643,11960644,3.0,4,3.0,2688.0,8245.0,34115117,-118241681,1922.0,408222.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32644,11960682,2.0,3,2.0,1034.0,3499.0,34118846,-118244102,1924.0,456000.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32645,11960872,2.0,3,2.0,1306.0,5053.0,34119850,-118239393,1939.0,229279.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32646,11960978,1.0,2,1.0,1032.0,7572.0,34118308,-118235795,1923.0,194277.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32648,11961776,1.0,1,1.0,732.0,2250.0,34112847,-118234130,1923.0,382728.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32649,11961875,3.0,3,3.0,2044.0,5561.0,34110471,-118228431,1962.0,740000.0,12447.0,3101,96046.0,1.0,1.0,2.0,4.0,0.0
32650,11962478,2.0,3,2.0,1595.0,5038.0,34110103,-118229497,1959.0,470294.0,12447.0,3101,96046.0,1.0,0.0,2.0,7.0,0.0
32651,11962788,2.0,3,2.0,1020.0,5568.0,34109437,-118224996,1950.0,632386.0,12447.0,3101,96046.0,1.0,1.0,2.0,7.0,0.0
32652,11963198,3.0,3,3.0,2362.0,15992.0,34107410,-118221030,1965.0,794804.0,12447.0,3101,96046.0,1.0,1.0,2.0,4.0,1.0
32653,11963702,3.0,3,3.0,1545.0,6903.0,34103841,-118224112,1925.0,251334.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32654,11963771,1.0,1,1.0,672.0,10318.0,34103323,-118227796,1926.0,122623.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32655,11963794,2.0,2,2.0,1354.0,6994.0,34103563,-118224665,1925.0,61396.0,12447.0,3101,96046.0,1.0,0.0,7.0,7.0,0.0
32656,11964334,2.0,4,2.0,1922.0,5805.0,34094620,-118211758,1909.0,151671.0,12447.0,3101,96046.0,2.0,0.0,2.0,7.0,0.0
