,zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,cityid,countryid,zipcpde,units,airconditiontype,heatsystemtype,buildingquality,pools
35411,12657792,2,2,2,1440,6189,33717226,-118304589,1956,87585,12447,3101,96221,1,0,2,4,0
35412,12657861,2,2,2,1562,11149,34020810,-118301487,1951,479374,12447,3101,96221,1,0,7,7,0
35413,12658561,5,6,5,3110,6578,33344808,-118328736,1919,297200,3491,3101,96207,3,0,2,7,0
35414,12658751,1,1,1,528,6390,33342165,-118328317,1924,313306,3491,3101,96207,1,0,7,7,0
35415,12658782,1,1,1,476,800,33342100,-118329000,1908,218762,3491,3101,96207,1,0,2,7,0
35416,12659058,3,2,3,1233,47006,33339600,-118326000,1978,561919,3491,3101,96207,1,0,2,4,1
35417,12659725,4,3,4,2780,6230,33852083,-118384497,1989,834278,33612,3101,96123,1,0,2,4,0
35418,12659832,3,4,3,3434,6636,33854184,-118385219,2004,1665500,33612,3101,96123,1,1,2,10,0
35419,12659855,3,4,3,1806,6121,33853770,-118383099,1959,120923,33612,3101,96123,1,0,2,4,0
35420,12659901,2,4,2,2076,7375,33854740,-118382738,1974,145555,33612,3101,96123,1,0,2,4,0
35421,12660177,2,3,2,1624,5744,33852215,-118381621,1950,98481,33612,3101,96123,1,0,7,7,0
35422,12660300,3,3,3,1905,5987,33851014,-118383728,1990,608439,33612,3101,96123,1,1,2,4,0
35423,12660453,2,4,2,1776,5399,33850208,-118377810,1962,482159,33612,3101,96123,1,0,2,4,0
35424,12660575,3,2,3,1334,17406,33851500,-118387000,1978,556002,33612,3101,96123,1,0,2,4,0
35425,12661268,3,3,3,2663,11023,33848100,-118386000,1991,807399,33612,3101,96123,1,0,2,1,0
35426,12661306,1,2,1,948,3220,33846739,-118384939,1922,45029,33612,3101,96123,1,0,7,7,0
35427,12661543,2,2,2,1923,197361,33844100,-118391000,1980,778668,33612,3101,96123,1,0,2,4,1
35428,12661781,4,6,4,3659,4814,33843949,-118383445,2006,1337111,33612,3101,96123,1,0,2,10,0
35429,12661881,1,2,1,826,4228,33843193,-118378707,1952,687589,33612,3101,96123,1,0,7,7,0
35430,12662187,2,2,2,2048,80545,33841400,-118389000,1980,604201,33612,3101,96123,1,0,2,4,1
35431,12662776,2,2,2,1379,16819,33839800,-118388000,1974,323317,33612,3101,96123,1,1,2,4,0
35432,12662974,3,2,3,1146,13039,33836900,-118387000,1974,351164,33612,3101,96123,1,0,2,4,0
35433,12663464,3,3,3,1888,13991,33839200,-118383000,1985,739319,33612,3101,96123,1,0,2,7,0
35434,12663922,1,3,1,1132,6866,33837003,-118378537,1939,192832,33612,3101,96123,1,0,7,7,0
35436,12664651,2,2,2,977,147100,33832700,-118377000,1970,216357,33612,3101,96123,1,0,2,4,1
35437,12664835,4,4,4,2222,5401,33833268,-118373304,1965,889539,54722,3101,96123,1,0,2,4,0
35438,12665058,2,2,2,1231,17804,33830200,-118390000,1971,693441,33612,3101,96123,1,0,2,4,0
35439,12665556,3,3,3,1640,23994,33832600,-118387000,1979,381488,33612,3101,96123,1,0,2,4,0
35440,12665785,3,3,3,1781,7536,33830900,-118387000,1987,440415,33612,3101,96123,1,0,2,4,0
35441,12665937,3,3,3,2336,2426,33835220,-118383280,1993,912242,33612,3101,96123,1,0,2,1,0
35442,12666006,4,4,4,3508,5596,33832211,-118382908,1998,1050361,33612,3101,96123,1,1,2,1,1
35443,12666190,3,2,3,1246,24168,33835100,-118390000,1974,570455,33612,3101,96123,1,0,2,4,1
35444,12666917,4,4,4,2598,6098,33825771,-118376670,2012,1613760,33612,3101,96123,1,1,2,1,0
35445,12667155,3,4,3,1428,6367,33823095,-118374760,1952,493518,33612,3101,96123,1,0,7,7,0
35446,12667255,1,3,1,1114,6356,33826222,-118374888,1953,773000,33612,3101,96123,1,0,7,7,0
35447,12667607,1,2,1,1054,4753,33819486,-118374795,1952,235111,33612,3101,96123,1,0,7,7,0
35448,12668627,3,2,3,1175,9880,33812700,-118390000,1976,490437,33612,3101,96123,1,0,2,4,0
35449,12668763,3,5,3,3140,6008,33811749,-118387050,1954,571801,33612,3101,96123,3,0,2,7,0
35450,12670339,2,2,2,1718,7085,33817609,-118382049,1954,518137,33612,3101,96123,1,0,2,7,0
35451,12670446,2,2,2,1352,6820,33815022,-118381898,1952,97258,33612,3101,96123,1,0,7,7,0
35452,12670561,6,6,6,3422,5984,33814439,-118378903,1933,559904,33612,3101,96123,1,0,2,4,0
35453,12671030,3,2,3,1707,6977,33814228,-118382925,1951,783940,33612,3101,96123,1,0,2,7,0
35454,12671145,1,3,1,999,6140,33826169,-118373336,1954,428401,54722,3101,96163,1,0,7,7,0
35455,12671168,2,3,2,1095,6500,33826231,-118372480,1952,344618,54722,3101,96163,1,0,7,7,0
35456,12671268,3,4,3,1768,5960,33826776,-118371134,1952,457238,54722,3101,96163,1,0,7,7,0
35457,12671391,2,4,2,1517,5350,33823380,-118369167,1952,226277,54722,3101,96163,1,0,7,7,0
35458,12671514,2,3,2,1559,10972,33820290,-118371211,1947,425597,54722,3101,96163,1,0,7,7,0
35459,12671921,3,4,3,2346,6490,33833270,-118371360,1955,180014,54722,3101,96161,1,0,2,7,0
35460,12672021,2,3,2,1480,6961,33829750,-118369006,1955,745916,54722,3101,96161,1,0,2,7,0
35461,12672667,2,3,2,1640,5692,33831221,-118362712,1955,504315,54722,3101,96161,1,0,2,7,0
35462,12673781,2,3,2,1276,7985,33847317,-118375192,1959,112149,54722,3101,96161,1,0,2,4,0
35463,12673881,3,3,3,2679,4409,33840099,-118372368,1993,521834,54722,3101,96161,1,0,2,1,0
35464,12674033,2,3,2,1249,6120,33840139,-118367967,1959,107255,54722,3101,96161,1,0,2,7,0
35465,12674133,2,4,2,1786,5315,33842823,-118366038,1961,344658,54722,3101,96161,1,0,2,7,1
35466,12674233,2,3,2,1193,5098,33844733,-118368112,1957,97061,54722,3101,96161,1,0,2,7,0
35467,12674677,3,4,3,2111,5415,33854594,-118376983,1968,449010,54722,3101,96161,1,0,2,4,0
35468,12675107,2,3,2,1600,6480,33850031,-118368191,1956,434767,54722,3101,96161,1,0,7,7,0
35469,12675207,3,4,3,2111,5226,33852807,-118375945,1969,141527,54722,3101,96161,1,0,2,4,0
35470,12675307,3,4,3,2197,5201,33852940,-118375457,1969,143984,54722,3101,96161,1,0,2,4,0
35471,12675553,1,3,1,1120,8181,33853363,-118364761,1955,82984,54722,3101,96161,1,0,7,7,0
35472,12675699,3,4,3,2302,5561,33852768,-118362402,1974,731569,54722,3101,96161,1,0,2,4,1
35473,12675822,2,3,2,1237,5451,33849410,-118365275,1955,111245,54722,3101,96161,1,0,7,7,0
35474,12676014,1,3,1,1098,5607,33856597,-118354863,1954,637487,54722,3101,96161,1,0,7,7,0
35475,12676114,2,3,2,1661,5385,33854590,-118362447,1954,254012,54722,3101,96161,1,0,2,7,0
35476,12676214,3,4,3,1964,5621,33855355,-118359666,1954,820000,54722,3101,96161,1,0,7,7,0
35477,12676314,1,3,1,1120,5402,33855480,-118353444,1954,82773,54722,3101,96161,1,0,7,7,0
35478,12676414,2,3,2,2124,5410,33854016,-118359122,1985,641172,54722,3101,96161,1,1,2,4,0
35479,12676806,1,3,1,1106,5949,33850450,-118355190,1955,87465,54722,3101,96161,1,0,7,7,0
35480,12676906,1,3,1,1115,5261,33850258,-118358154,1955,184730,54722,3101,96161,1,0,7,7,1
35481,12677242,3,3,3,2048,77492,33845400,-118361000,1995,655590,54722,3101,96161,1,0,2,4,0
35482,12677621,3,3,3,1211,54006,33841800,-118352000,1987,368745,54722,3101,96161,1,0,2,4,1
35483,12677960,3,4,3,1915,5100,33840726,-118344212,1954,103579,54722,3101,96161,1,0,7,7,0
35484,12678235,3,4,3,1657,141977,33848356,-118345703,1974,319571,54722,3101,96161,1,0,2,4,1
35485,12678304,3,5,3,2232,5998,33847349,-118348044,1964,523038,54722,3101,96161,1,0,2,4,0
35486,12678668,2,3,2,1931,5230,33836406,-118359330,1956,481317,54722,3101,96161,1,0,7,7,0
35487,12678768,2,3,2,1442,5400,33834544,-118356128,1956,378271,54722,3101,96161,1,0,7,7,0
35488,12679360,1,3,1,1080,7082,33820884,-118359241,1953,575000,54722,3101,96163,1,0,7,7,0
35489,12679483,3,4,3,2096,5025,33822379,-118367747,1952,398285,54722,3101,96163,1,0,7,7,0
35490,12679675,3,5,3,2106,5552,33824478,-118356946,1953,126449,54722,3101,96163,1,0,7,7,0
35491,12679698,3,3,3,2062,45037,33824088,-118356202,1999,425229,54722,3101,96163,1,0,2,4,0
35492,12680179,2,4,2,1636,6461,33817220,-118355873,1961,127949,54722,3101,96163,1,0,2,4,0
35493,12680279,1,3,1,1111,5587,33819063,-118357572,1954,86042,54722,3101,96163,1,0,7,7,0
35494,12680540,2,3,2,1496,6371,33810912,-118360161,1962,568068,54722,3101,96163,1,0,2,4,0
35495,12680632,6,8,6,4071,6556,33812555,-118357294,1964,191921,54722,3101,96163,4,0,2,7,0
35496,12680869,3,4,3,1925,8949,33818773,-118364802,1950,633018,54722,3101,96163,1,0,7,7,0
35497,12680969,2,3,2,1659,5900,33816669,-118368946,1949,97051,54722,3101,96163,1,0,7,7,0
35498,12681115,2,2,2,1342,8030,33815491,-118368038,1949,545378,54722,3101,96163,1,0,7,7,0
35499,12681330,2,4,2,1585,5167,33818506,-118360379,1954,258625,54722,3101,96163,1,0,7,7,0
35500,12681891,2,3,2,1244,6600,33807438,-118362345,1954,484671,54722,3101,96163,1,0,7,7,0
35501,12682029,2,4,2,1604,7425,33807183,-118367286,1956,780283,54722,3101,96163,1,0,2,4,0
35502,12682129,2,3,2,1468,8338,33806881,-118372005,1956,685445,54722,3101,96163,1,0,2,4,0
35503,12682229,2,4,2,1597,6792,33806204,-118373237,1955,446713,54722,3101,96163,1,0,2,4,0
35504,12683498,2,3,2,2528,9295,33797680,-118346485,1972,440414,54722,3101,96163,1,0,2,7,1
35505,12683836,3,4,3,2192,43741,33793976,-118337353,1997,461653,54722,3101,96163,1,1,2,4,0
35506,12683951,3,3,3,2049,6306,33786622,-118335272,1954,329463,54722,3101,96163,1,0,2,7,0
35507,12684051,1,3,1,1140,5174,33784865,-118337686,1954,615155,54722,3101,96163,1,0,2,7,0
35508,12684297,2,3,2,1214,6892,33786076,-118335354,1955,298065,54722,3101,96163,1,0,7,7,0
35509,12684827,3,4,3,2409,10015,33800442,-118358336,1952,1639376,33311,3101,96121,1,0,2,4,0
35510,12685924,3,5,3,2492,8330,33798937,-118390362,1967,457203,33311,3101,96121,1,0,2,4,0
35511,12686015,3,2,3,1570,21360,33800200,-118387000,1986,136026,33311,3101,96121,1,1,2,4,0
35512,12686122,3,4,3,2004,12409,33798098,-118386017,1933,1145954,33311,3101,96121,1,0,2,1,0
35513,12686367,3,3,3,2837,12029,33799245,-118398858,1976,845046,33311,3101,96121,1,0,2,10,0
35514,12686850,5,4,5,3894,9808,33782696,-118415693,2000,2090204,33311,3101,96121,1,1,2,10,0
35515,12686965,4,2,4,1856,15234,33788366,-118408643,1952,780090,33311,3101,96121,1,0,2,4,1
35516,12686988,4,4,4,4425,43244,33788383,-118406051,1977,695004,33311,3101,96121,1,0,2,10,0
35517,12687510,2,3,2,1831,9437,33772667,-118418949,1952,116642,33311,3101,96121,1,0,2,4,0
35518,12687648,5,4,5,4209,11620,33770875,-118418986,2007,1757189,33311,3101,96121,1,1,2,10,0
35519,12687671,2,3,2,1866,7372,33771361,-118416714,1953,138673,33311,3101,96121,1,0,2,4,1
35520,12687794,3,4,3,2741,15399,33765225,-118417757,1964,210682,33311,3101,96121,1,0,2,1,0
35521,12688055,4,5,4,3506,26185,33767383,-118420300,1968,2834252,33311,3101,96121,1,0,2,10,0
35522,12688638,3,5,3,2616,7448,33774312,-118412977,1961,1208846,33311,3101,96121,1,0,2,4,0
35523,12688784,2,3,2,1730,6109,33765563,-118411422,1956,119701,33311,3101,96121,1,0,2,4,0
35524,12688853,3,4,3,2488,15616,33764870,-118408567,1969,184369,33311,3101,96121,1,0,2,4,0
35525,12689198,2,3,2,2157,8187,33793838,-118393866,1948,1577333,33311,3101,96121,1,0,2,4,0
35526,12689282,6,4,6,4927,20360,33784710,-118400311,1986,2947742,33311,3101,96121,1,0,2,10,1
35527,12689650,3,4,3,2419,10506,33789695,-118390956,1962,627465,33311,3101,96121,1,0,2,1,0
35528,12689696,3,3,3,2224,11611,33786416,-118385293,1956,973509,54053,3101,96121,1,0,2,4,0
35529,12689942,3,5,3,3239,15074,33782760,-118391851,1970,1077345,33311,3101,96121,1,0,2,1,1
35530,12690149,2,3,2,1975,9596,33792461,-118369579,1956,508536,54053,3101,96122,1,0,2,7,0
35531,12690218,3,4,3,1926,8268,33791408,-118371034,1956,113787,54053,3101,96122,1,0,2,4,0
35532,12690387,2,4,2,1834,13821,33793138,-118379291,1961,973378,54053,3101,96122,1,0,2,4,0
35533,12690616,3,4,3,2485,6819,33797400,-118348245,1976,179765,54722,3101,96163,1,0,2,4,0
35534,12690708,3,4,3,2050,6918,33793681,-118343353,1975,162956,54722,3101,96163,1,0,2,4,0
35535,12690831,3,5,3,2614,8668,33791287,-118338606,1976,658962,54722,3101,96163,1,0,2,4,0
35536,12691177,3,4,3,1996,6619,33792682,-118346870,1976,215262,54722,3101,96163,1,0,2,4,0
35539,12692135,2,4,2,2064,6584,33782646,-118316549,1963,107663,53027,3101,96217,1,0,2,4,1
35540,12692373,2,4,2,2000,7888,33780487,-118313674,1968,648000,53027,3101,96217,1,0,2,4,0
35541,12693011,2,4,2,1909,8263,33757631,-118315930,1963,139080,54053,3101,96122,1,0,2,4,1
35542,12693303,3,4,3,2825,18292,33776124,-118340712,1962,236276,33727,3101,96121,1,1,2,1,0
35543,12693326,3,5,3,3110,30550,33778270,-118338757,1962,276797,33727,3101,96121,1,0,2,1,1
35544,12693701,4,5,4,3219,45695,33777043,-118325713,1951,1580113,33727,3101,96121,1,0,2,4,1
35545,12693793,5,5,5,4142,35372,33779907,-118319537,1989,2058088,33727,3101,96121,1,1,2,10,0
35546,12693893,2,3,2,1660,16852,33778199,-118317310,1961,572731,33727,3101,96121,1,0,2,4,1
35547,12694146,2,4,2,1790,7330,33770067,-118313363,1961,724185,54053,3101,96122,1,0,2,4,0
35548,12694492,2,3,2,1568,6410,33763481,-118313213,1959,112157,54053,3101,96122,1,0,2,4,0
35549,12694637,2,2,2,838,39144,33787900,-118321000,1974,233041,53027,3101,96217,1,0,7,4,0
35550,12694843,2,2,2,1230,55055,33785100,-118319000,1975,173791,53027,3101,96217,1,0,2,4,1
35551,12695019,2,2,2,1062,67602,33787100,-118319000,1978,177705,53027,3101,96217,1,0,2,4,1
35552,12695149,2,3,2,1425,63488,33787800,-118317000,1976,311767,53027,3101,96217,1,0,2,4,1
35553,12695340,3,4,3,2195,39992,33786956,-118313082,1999,547132,53027,3101,96217,1,0,2,4,0
35554,12695554,2,4,2,1488,4941,33788372,-118324880,1969,317517,53027,3101,96217,1,0,2,7,0
35555,12695669,2,4,2,1666,19287,33769613,-118320802,1955,390333,33727,3101,96121,1,0,2,7,1
35556,12695769,2,3,2,2594,19489,33767529,-118321667,1957,1102581,33727,3101,96121,1,1,2,4,1
35557,12695892,3,3,3,2023,34684,33763465,-118329186,1960,155606,54053,3101,96122,1,0,2,4,1
35558,12695915,3,3,3,2168,21706,33762959,-118328427,1959,550625,54053,3101,96122,1,0,2,4,0
35559,12696107,2,4,2,2179,20458,33758285,-118325205,1960,1070978,54053,3101,96122,1,0,2,4,0
35560,12696130,2,3,2,1855,20992,33755816,-118321000,1962,785377,54053,3101,96122,1,0,2,4,1
35561,12696391,2,3,2,1199,5743,33752813,-118311841,1950,87869,54053,3101,96122,1,0,7,7,0
35562,12696959,2,4,2,1813,6719,33749325,-118310193,1955,435621,54053,3101,96122,1,0,2,7,0
35563,12697327,2,4,2,3031,11480,33736048,-118333508,1961,416427,54053,3101,96122,1,1,2,4,0
35564,12697527,3,4,3,2244,13949,33737710,-118340998,1970,728314,54053,3101,96122,1,0,2,4,0
35565,12697773,2,3,2,2056,7386,33746310,-118313720,1954,586076,12447,3101,96222,1,0,2,7,0
35566,12697873,5,4,5,3902,6055,33744791,-118316809,1955,878584,12447,3101,96222,1,1,2,1,0
35567,12697996,2,3,2,1513,5237,33742831,-118310581,1955,595000,12447,3101,96222,1,0,2,7,0
35568,12698196,2,2,2,1143,311190,33741700,-118318000,1971,130431,12447,3101,96222,1,0,7,7,1
35569,12698319,2,3,2,1215,6001,33738958,-118315026,1955,675000,12447,3101,96222,1,0,2,7,1
35570,12698565,3,3,3,2131,12227,33740554,-118312043,1974,166263,12447,3101,96222,1,0,2,4,0
35571,12698765,2,2,2,1143,356286,33740300,-118319000,1971,159171,54053,3101,96222,1,0,7,7,1
35572,12699257,2,3,2,1860,6719,33734588,-118313289,1950,319055,12447,3101,96222,1,0,7,7,0
35573,12699433,3,4,3,2505,7267,33747751,-118319719,1966,995092,54053,3101,96122,1,0,2,4,0
35574,12699755,4,3,4,5146,19256,33736847,-118319787,1978,1698000,54053,3101,96122,1,1,2,10,0
35575,12700216,2,3,2,1633,7013,33727297,-118312321,1959,117654,12447,3101,96222,1,0,2,4,0
35576,12700485,2,3,2,1920,7319,33727927,-118321451,1961,610577,12447,3101,96222,1,0,2,4,0
35577,12700661,2,2,2,1794,385041,34033963,-118314155,1984,328120,12447,3101,96222,1,0,2,4,1
35578,12701114,3,2,3,2153,7681,34024694,-118315120,1966,842141,12447,3101,96222,1,0,2,1,0
35579,12701168,2,3,2,1705,12747,33720251,-118326453,1957,143976,12447,3101,96222,1,0,2,4,1
35580,12701214,3,4,3,2255,10250,33723301,-118326311,1963,471396,12447,3101,96222,1,0,2,4,0
35581,12701314,2,4,2,1751,6323,33725370,-118320690,1963,107906,12447,3101,96222,1,0,2,4,0
35582,12701667,2,4,2,2016,13457,33734102,-118344069,1963,601128,54053,3101,96122,1,0,2,4,1
35583,12701767,2,3,2,1984,10129,33737253,-118341905,1970,1039353,54053,3101,96122,1,0,2,4,0
35584,12701997,2,4,2,1728,5795,33733623,-118351796,1956,935365,54053,3101,96122,1,0,7,7,0
35585,12702746,4,4,4,4040,38408,33760970,-118338250,1959,294130,6822,3101,96121,1,0,2,10,1
35586,12703282,4,4,4,2398,18362,33768865,-118326237,1956,282074,33727,3101,96121,1,0,2,4,1
35587,12703420,7,5,7,7832,176605,33770057,-118338994,1986,3761325,6822,3101,96121,1,0,2,10,1
35588,12703443,3,3,3,2559,100917,33773236,-118339685,1949,300415,6822,3101,96121,1,0,2,4,1
35589,12703688,6,6,6,5667,163435,33768308,-118353408,1981,2258609,6822,3101,96121,1,1,2,10,1
35590,12703780,3,4,3,2403,21328,33770846,-118360114,1964,185395,33312,3101,96121,1,0,2,4,0
35591,12703949,2,2,2,2325,43816,33778661,-118353024,1956,663572,33312,3101,96121,1,0,2,4,0
35593,12704236,2,3,2,2695,39554,33747649,-118371479,1953,725677,54053,3101,96122,1,0,2,1,0
35594,12704434,3,3,3,2309,264946,33747667,-118404160,1989,633022,54053,3101,96122,1,0,2,4,0
35595,12704694,2,2,2,1506,753134,33741900,-118389000,1964,330566,54053,3101,96122,1,0,2,4,1
35596,12705466,3,5,3,2468,8992,33764674,-118377495,1964,422512,54053,3101,96122,1,0,2,4,0
35597,12705566,4,5,4,3130,8770,33761447,-118377507,1964,1466049,54053,3101,96122,1,1,2,4,0
35598,12705758,3,4,3,2532,22922,33763902,-118365322,1959,152349,6822,3101,96122,1,0,2,4,0
35599,12705781,5,5,5,4081,24801,33765678,-118366495,1961,152013,54053,3101,96122,1,0,2,1,1
35600,12705881,3,4,3,2705,23750,33781044,-118364727,1965,1293180,54053,3101,96122,1,0,2,4,1
35601,12706050,3,4,3,2192,15620,33784753,-118363608,1958,142961,33727,3101,96121,1,0,2,4,0
35602,12706219,3,4,3,2118,8076,33783089,-118367341,1966,151931,54053,3101,96122,1,0,2,4,0
35603,12706288,3,4,3,2508,8889,33781857,-118355411,1972,143367,33312,3101,96121,1,0,2,4,0
35604,12706511,2,3,2,1595,9233,33788934,-118363580,1956,252504,33727,3101,96121,1,0,2,4,0
35605,12706611,3,4,3,2552,7791,33787495,-118368210,1956,677363,33727,3101,96121,1,0,2,4,0
35606,12706880,3,4,3,2215,7365,33782721,-118369608,1961,1142000,54053,3101,96122,1,0,2,4,0
35607,12707126,2,4,2,1997,12547,33781034,-118375145,1958,587255,54053,3101,96122,1,0,2,4,0
35608,12707226,2,3,2,1668,8484,33780983,-118374246,1958,950000,54053,3101,96122,1,0,2,4,0
35609,12707326,2,3,2,1662,9010,33777412,-118374911,1958,666706,33727,3101,96122,1,0,2,4,1
35610,12707487,2,4,2,1556,9733,33779576,-118378133,1958,906000,54053,3101,96122,1,0,2,4,0
35611,12707733,3,5,3,2334,14841,33785720,-118379799,1960,836079,54053,3101,96122,1,0,2,4,1
35612,12707956,3,4,3,2336,8467,33780333,-118385041,1959,131253,54053,3101,96122,1,0,2,4,0
35613,12708317,5,5,5,3785,14947,33753571,-118391644,1962,1913000,54053,3101,96122,1,0,2,10,0
35614,12708937,2,3,2,1783,11101,33752553,-118407223,1960,904084,54053,3101,96122,1,0,2,4,0
35615,12709037,4,5,4,2560,11201,33753372,-118404761,1973,874122,54053,3101,96122,1,0,2,4,0
35616,12709160,2,3,2,2231,9840,33760494,-118410528,1961,866568,54053,3101,96122,1,0,2,4,0
35617,12709267,2,3,2,1752,10256,33760115,-118409428,1961,330713,54053,3101,96122,1,0,2,4,0
35618,12709367,3,4,3,2681,11793,33758886,-118404963,1970,505357,54053,3101,96122,1,0,2,4,0
35619,12709526,2,4,2,2016,8304,33775209,-118401410,1963,163957,54053,3101,96122,1,0,2,4,0
35620,12709872,4,5,4,2701,11249,33775033,-118397510,1964,542784,54053,3101,96122,1,0,2,4,0
35621,12709972,3,4,3,2128,9234,33772577,-118393628,1963,1046953,54053,3101,96122,1,0,2,4,0
35622,12710410,3,4,3,2427,6634,33766567,-118400269,1972,917291,54053,3101,96122,1,0,2,4,0
35623,12710756,2,3,2,1544,7140,33780377,-118401743,1962,833800,54053,3101,96122,1,0,2,4,0
35624,12710979,3,5,3,2128,12533,33774559,-118392920,1962,550634,54053,3101,96122,1,0,2,4,0
35625,12711079,2,3,2,1684,7797,33779619,-118394137,1962,541834,54053,3101,96122,1,0,2,4,0
35626,12711179,5,5,5,3250,7584,33778675,-118397824,1968,848599,54053,3101,96122,1,0,2,4,0
35627,12711279,2,4,2,2016,9100,33775769,-118401964,1963,541480,54053,3101,96122,1,0,2,4,0
35628,12711379,3,5,3,3306,9291,33774443,-118387481,1968,1759465,54053,3101,96122,1,0,2,4,1
35629,12711402,2,4,2,2044,9024,33774851,-118383949,1969,835119,54053,3101,96122,1,0,2,4,1
35630,12711502,2,3,2,2870,9008,33773700,-118385134,1967,1409000,54053,3101,96122,1,0,2,4,1
35631,12711625,3,5,3,2676,12049,33766805,-118389479,1968,1672766,54053,3101,96122,1,0,2,4,0
35632,12712223,3,4,3,2621,18707,33761677,-118379754,1979,1265369,33727,3101,96121,1,0,2,1,1
35633,12712553,6,5,6,4678,15855,33759284,-118386031,2001,1663296,33727,3101,96121,1,1,2,10,0
35634,12712668,3,4,3,2398,7605,33779361,-118363275,1965,1114767,54053,3101,96122,1,0,2,4,1
35635,12712691,2,3,2,2226,10837,33778708,-118366437,1965,860246,54053,3101,96122,1,0,2,4,0
35636,12712814,3,3,3,1896,7017,33775578,-118369149,1966,932753,54053,3101,96122,1,0,2,4,1
35637,12712914,2,3,2,1662,8614,33773470,-118370713,1959,619589,54053,3101,96122,1,0,2,4,0
35638,12713037,3,4,3,2148,10698,33777157,-118363273,1965,133979,54053,3101,96122,1,0,2,4,1
35639,12713328,2,2,2,1490,753676,33776720,-118390455,1977,361722,54053,3101,96122,1,0,2,4,1
35640,12713428,3,3,3,2217,753676,33776720,-118390455,1977,414222,54053,3101,96122,1,0,2,4,1
35641,12713851,3,3,3,1599,59152,33776305,-118384068,1974,213338,54053,3101,96122,1,0,2,4,1
35642,12713951,3,3,3,1566,419781,33775908,-118386501,1974,640000,54053,3101,96122,1,0,2,4,1
35643,12714097,3,3,3,2006,303924,33774060,-118381474,1968,135779,33727,3101,96121,1,0,2,4,1
35644,12714511,4,4,4,4121,11975,33760706,-118404247,1966,854360,54053,3101,96122,1,1,2,1,0
35645,12714611,5,5,5,4860,19001,33758781,-118397860,1976,438989,54053,3101,96122,1,0,2,1,0
35648,12716584,1,3,1,1662,5685,33950561,-118079459,1951,390345,13716,3101,96201,1,0,7,7,0
35649,12717439,1,2,1,818,5191,33952632,-118088577,1950,46254,13716,3101,96201,1,0,7,7,0
35650,12717462,2,3,2,1034,7000,33953138,-118087390,1950,392156,13716,3101,96201,1,0,7,7,0
35651,12717638,3,3,3,1264,1510,33947543,-118089965,1979,305000,13716,3101,96201,1,1,2,4,1
35652,12717753,1,3,1,1040,5488,33945722,-118095587,1953,45244,13716,3101,96201,1,1,2,7,0
35653,12718260,2,3,2,1295,5296,33939039,-118091321,1951,169498,13716,3101,96201,1,1,2,7,1
35654,12718375,1,3,1,1306,5311,33945703,-118087526,1950,78386,13716,3101,96201,1,0,7,7,1
35655,12718851,1,3,1,1317,4962,33941719,-118084729,1951,215217,13716,3101,96201,1,0,7,7,0
35656,12720151,1,2,1,788,6146,33930848,-118078151,1949,35648,53636,3101,96193,1,0,7,7,0
35657,12720497,1,2,1,768,6259,33926002,-118075161,1949,191817,53636,3101,96193,1,0,7,7,0
35658,12720597,2,5,2,2339,5009,33929337,-118072207,1949,279539,13716,3101,96193,1,0,7,7,0
35659,12721181,1,3,1,1834,4848,33928838,-118083259,1955,53802,53636,3101,96193,1,0,7,7,0
35660,12721304,1,3,1,1284,4708,33926664,-118082137,1953,365165,53636,3101,96193,1,0,7,7,0
35661,12721373,3,4,3,1999,7570,33924425,-118083129,1953,380261,53636,3101,96193,1,1,2,7,0
35662,12721396,2,3,2,1328,5658,33924297,-118083326,1976,377000,53636,3101,96193,1,0,2,7,0
35663,12721542,1,3,1,1322,4792,33933297,-118085842,1953,257308,13716,3101,96201,1,0,7,7,0
35664,12721881,1,3,1,970,5530,33924097,-118088472,1950,175198,53636,3101,96193,1,0,7,7,0
35665,12721981,1,2,1,1004,5856,33924538,-118085522,1950,166948,53636,3101,96193,1,0,7,7,0
35666,12722089,1,3,1,1085,5254,33934009,-118097164,1951,44216,4406,3101,96101,1,0,7,7,0
35667,12722212,2,3,2,1592,5452,33931098,-118094604,1951,430000,53636,3101,96193,1,0,7,7,0
35668,12722312,1,3,1,1010,5300,33929077,-118098038,1951,323048,53636,3101,96193,1,0,7,7,0
35669,12722412,1,3,1,995,5388,33929529,-118095121,1951,376000,53636,3101,96193,1,0,7,7,0
35670,12722512,1,3,1,1012,7027,33929615,-118093822,1950,41362,53636,3101,96193,1,0,7,7,0
35671,12722689,2,4,2,1517,5021,33932918,-118092804,1952,243859,4406,3101,96101,1,0,7,7,0
35672,12722942,2,3,2,1162,5260,33930337,-118099916,1952,319217,53636,3101,96193,1,0,7,7,0
35673,12723126,2,3,2,1216,5421,33927667,-118100529,1953,314468,53636,3101,96193,1,0,7,7,0
35674,12723660,3,3,3,2021,6239,33919760,-118108767,1953,267508,53636,3101,96193,1,0,7,7,0
35675,12724106,2,3,2,1372,7167,33928176,-118093817,1950,49111,53636,3101,96193,1,0,7,7,0
35676,12724321,1,3,1,1038,5238,33923958,-118090626,1951,277807,53636,3101,96193,1,0,7,7,0
35677,12724544,1,3,1,1056,5278,33920262,-118092420,1952,209999,53636,3101,96193,1,0,7,7,0
